Run,years,weights,contiguous,Cost Error,Mean Capacity Mix Error,Mean Abs Capacity Mix Error,Abs Compound Error,LDES Capacity Error
"[2017,2010,2011]_[8:1:1]",2011,1,False,-0.06583664338843731,-0.2500986538904561,0.2500986538904561,0.1579676486394467,-0.40703033041763315
"[2017,2011,2012]_[8:1:1]",2017,8,False,-0.09464595560377354,-0.14576624370207086,0.19281650427050992,0.1437312299371417,-0.5194224003012133
"[2017,2011,2012]_[8:1:1]",2011,1,False,-0.09464595560377354,-0.14576624370207086,0.19281650427050992,0.1437312299371417,-0.5194224003012133
"[2017,2011,2012]_[8:1:1]",2012,1,False,-0.09464595560377354,-0.14576624370207086,0.19281650427050992,0.1437312299371417,-0.5194224003012133
"[2017,2012,2013]_[8:1:1]",2017,8,False,-0.10236898238303982,-0.15069979121220653,0.2058573491827678,0.1541131657829038,-0.5769305073462642
"[2017,2012,2013]_[8:1:1]",2012,1,False,-0.10236898238303982,-0.15069979121220653,0.2058573491827678,0.1541131657829038,-0.5769305073462642
"[2017,2012,2013]_[8:1:1]",2013,1,False,-0.10236898238303982,-0.15069979121220653,0.2058573491827678,0.1541131657829038,-0.5769305073462642
"[2017,2013,2014]_[8:1:1]",2017,8,False,-0.0861324529319013,-0.15338727086844028,0.17361118919653365,0.12987182106421746,-0.4845569350681749
"[2017,2013,2014]_[8:1:1]",2013,1,False,-0.0861324529319013,-0.15338727086844028,0.17361118919653365,0.12987182106421746,-0.4845569350681749
"[2017,2013,2014]_[8:1:1]",2014,1,False,-0.0861324529319013,-0.15338727086844028,0.17361118919653365,0.12987182106421746,-0.4845569350681749
"[2017,2014,2015]_[8:1:1]",2017,8,False,-0.10785224514124259,-0.19715588208724588,0.19715588208724588,0.15250406361424423,-0.5951083142191242
